[run_tier] 1 job(s) planned:
  [1] tier1/d3t                 CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t

[run_tier] -> START  tier1/d3t: CUDA_VISIBLE_DEVICES=0 python scripts/train.py --config-name=trial_toy_d3t
[resume] starting fresh (no snapshot to resume from)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /root/.netrc.
wandb: Currently logged in as: jasonna24 (jasonna24-) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run kp4260wc
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/wandb/run-20260517_183220-kp4260wc
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run trial_toy_d3t
wandb: ⭐️ View project at https://wandb.ai/jasonna24-/triplane-ae
wandb: 🚀 View run at https://wandb.ai/jasonna24-/triplane-ae/runs/kp4260wc
[train] latent data_range (p99-p1) = 4.6455
/opt/conda/lib/python3.11/site-packages/torch/nn/modules/transformer.py:382: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[train] exp=trial_toy_d3t  model=TriVAE_D3T  device=cuda
[train] batches=1250  batch_size=4  epochs=100
[train] AMP mode: bfloat16 autocast (no GradScaler needed)
[train] wall-clock cap: 60.0 min
[epoch 3 step 1000]  loss=5.90e-01  l1=5.90e-01  l2=0.00e+00  psnr=14.8  cos=0.5444
[epoch 3 step 1025]  loss=5.43e-01  l1=5.43e-01  l2=0.00e+00  psnr=15.2  cos=0.5626
[epoch 3 step 1050]  loss=5.71e-01  l1=5.71e-01  l2=0.00e+00  psnr=15.1  cos=0.5292
[epoch 3 step 1075]  loss=5.65e-01  l1=5.65e-01  l2=0.00e+00  psnr=15.1  cos=0.5443
[epoch 3 step 1100]  loss=5.56e-01  l1=5.56e-01  l2=0.00e+00  psnr=15.1  cos=0.5659
[epoch 3 step 1125]  loss=5.66e-01  l1=5.66e-01  l2=0.00e+00  psnr=15.1  cos=0.5483
[epoch 3 step 1150]  loss=5.71e-01  l1=5.71e-01  l2=0.00e+00  psnr=15.0  cos=0.5415
[epoch 3 step 1175]  loss=5.62e-01  l1=5.62e-01  l2=0.00e+00  psnr=15.1  cos=0.5540
[epoch 3 step 1200]  loss=5.20e-01  l1=5.20e-01  l2=0.00e+00  psnr=15.7  cos=0.5890
[epoch 3 step 1225]  loss=5.92e-01  l1=5.92e-01  l2=0.00e+00  psnr=14.6  cos=0.5457
[epoch 3 DONE]  final_loss=5.98e-01  psnr=14.63  cos=0.5457
